codigo_localidad,anio,mes,hora,dia_semana,genero,grupo_incidente,prioridad,n_incidentes,tiempo_respuesta_mediana,pct_recepcion_nula
1.0,2025,3,0,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
1.0,2025,3,0,domingo,FEMENINO,OTROS,ALTA,1,,0.0
1.0,2025,3,0,domingo,FEMENINO,OTROS,CRITICA,1,270.18333333333334,0.0
1.0,2025,3,0,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,3,0,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
2.0,2025,3,0,domingo,MASCULINO,CLINICO,ALTA,2,,0.5
2.0,2025,3,0,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
2.0,2025,3,0,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
2.0,2025,3,0,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
3.0,2025,3,0,jueves,MASCULINO,CLINICO,CRITICA,1,167.68333333333334,0.0
3.0,2025,3,0,sábado,FEMENINO,CLINICO,ALTA,1,141.83333333333334,0.0
3.0,2025,3,0,domingo,FEMENINO,OTROS,BAJA,1,,1.0
4.0,2025,3,0,lunes,MASCULINO,CLINICO,ALTA,1,138.18333333333334,0.0
4.0,2025,3,0,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
4.0,2025,3,0,domingo,FEMENINO,OTROS,CRITICA,1,194.7,0.0
4.0,2025,3,0,lunes,SIN_DATO,OTROS,MEDIA,1,,1.0
4.0,2025,3,0,miércoles,FEMENINO,OTROS,CRITICA,1,235.43333333333334,0.0
4.0,2025,3,0,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
4.0,2025,3,0,sábado,MASCULINO,OTROS,CRITICA,1,139.75,0.0
4.0,2025,3,0,domingo,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
4.0,2025,3,0,jueves,FEMENINO,SALUD_MENTAL,MEDIA,1,132.06666666666666,0.0
4.0,2025,3,0,martes,FEMENINO,SUICIDIO,ALTA,1,198.01666666666668,0.0
5.0,2025,3,0,domingo,MASCULINO,CLINICO,MEDIA,1,,0.0
5.0,2025,3,0,jueves,FEMENINO,CLINICO,MEDIA,1,182.46666666666667,0.0
5.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
5.0,2025,3,0,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
5.0,2025,3,0,miércoles,MASCULINO,OTROS,ALTA,1,415.93333333333334,0.0
5.0,2025,3,0,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
5.0,2025,3,0,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
5.0,2025,3,0,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
5.0,2025,3,0,jueves,SIN_DATO,SALUD_MENTAL,MEDIA,1,,1.0
5.0,2025,3,0,jueves,SIN_DATO,VIOSEXUAL,ALTA,1,,1.0
6.0,2025,3,0,jueves,FEMENINO,CLINICO,ALTA,1,142.18333333333334,0.0
6.0,2025,3,0,lunes,MASCULINO,OTROS,CRITICA,1,141.4,0.0
6.0,2025,3,0,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
6.0,2025,3,0,miércoles,MASCULINO,OTROS,ALTA,1,,1.0
6.0,2025,3,0,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
6.0,2025,3,0,miércoles,SIN_DATO,OTROS,BAJA,1,,1.0
7.0,2025,3,0,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
7.0,2025,3,0,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
7.0,2025,3,0,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
7.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,3,0,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
7.0,2025,3,0,jueves,MASCULINO,OTROS,CRITICA,1,106.78333333333333,0.0
7.0,2025,3,0,lunes,FEMENINO,OTROS,ALTA,1,168.1,0.0
7.0,2025,3,0,lunes,FEMENINO,OTROS,BAJA,1,,1.0
7.0,2025,3,0,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,3,0,lunes,SIN_DATO,OTROS,CRITICA,2,,1.0
7.0,2025,3,0,martes,FEMENINO,OTROS,ALTA,1,,1.0
7.0,2025,3,0,martes,MASCULINO,OTROS,MEDIA,1,,1.0
7.0,2025,3,0,miércoles,FEMENINO,OTROS,CRITICA,1,,1.0
7.0,2025,3,0,miércoles,SIN_DATO,OTROS,MEDIA,1,,1.0
7.0,2025,3,0,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,3,0,sábado,SIN_DATO,OTROS,CRITICA,2,,1.0
7.0,2025,3,0,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
7.0,2025,3,0,jueves,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
8.0,2025,3,0,domingo,MASCULINO,CLINICO,ALTA,1,114.05,0.0
8.0,2025,3,0,jueves,FEMENINO,CLINICO,ALTA,1,,1.0
8.0,2025,3,0,lunes,MASCULINO,CLINICO,BAJA,1,,1.0
8.0,2025,3,0,lunes,SIN_DATO,CLINICO,CRITICA,1,,1.0
8.0,2025,3,0,miércoles,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,3,0,sábado,MASCULINO,CLINICO,ALTA,1,253.33333333333334,0.0
8.0,2025,3,0,sábado,SIN_DATO,CLINICO,MEDIA,1,,1.0
8.0,2025,3,0,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,3,0,domingo,FEMENINO,OTROS,ALTA,1,218.51666666666668,0.0
8.0,2025,3,0,domingo,FEMENINO,OTROS,CRITICA,1,140.65,0.0
8.0,2025,3,0,domingo,MASCULINO,OTROS,CRITICA,1,120.81666666666666,0.0
8.0,2025,3,0,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,3,0,jueves,FEMENINO,OTROS,BAJA,1,,1.0
8.0,2025,3,0,jueves,MASCULINO,OTROS,CRITICA,1,139.85,0.0
8.0,2025,3,0,lunes,FEMENINO,OTROS,CRITICA,1,298.8666666666667,0.0
8.0,2025,3,0,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,3,0,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,3,0,martes,FEMENINO,OTROS,ALTA,1,,1.0
8.0,2025,3,0,miércoles,MASCULINO,OTROS,ALTA,1,,1.0
8.0,2025,3,0,sábado,MASCULINO,OTROS,CRITICA,1,179.65,0.0
8.0,2025,3,0,viernes,FEMENINO,OTROS,ALTA,1,229.36666666666667,0.0
8.0,2025,3,0,viernes,MASCULINO,OTROS,CRITICA,1,,1.0
8.0,2025,3,0,miércoles,FEMENINO,SALUD_MENTAL,ALTA,1,,1.0
8.0,2025,3,0,domingo,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
8.0,2025,3,0,domingo,SIN_DATO,SUICIDIO,MEDIA,1,,1.0
9.0,2025,3,0,lunes,SIN_DATO,CLINICO,BAJA,1,,1.0
9.0,2025,3,0,sábado,FEMENINO,CLINICO,CRITICA,1,157.11666666666667,0.0
9.0,2025,3,0,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
9.0,2025,3,0,viernes,MASCULINO,CLINICO,ALTA,1,,1.0
9.0,2025,3,0,miércoles,FEMENINO,OTROS,CRITICA,1,,0.0
9.0,2025,3,0,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
9.0,2025,3,0,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
9.0,2025,3,0,viernes,MASCULINO,OTROS,ALTA,1,240.06666666666666,0.0
9.0,2025,3,0,jueves,SIN_DATO,SUICIDIO,ALTA,1,,1.0
10.0,2025,3,0,domingo,SIN_DATO,CLINICO,MEDIA,1,,1.0
10.0,2025,3,0,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,3,0,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,3,0,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,3,0,viernes,SIN_DATO,CLINICO,CRITICA,1,,1.0
10.0,2025,3,0,domingo,MASCULINO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,domingo,MASCULINO,OTROS,CRITICA,1,118.2,0.0
10.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,3,0,domingo,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,jueves,FEMENINO,OTROS,ALTA,1,,1.0
10.0,2025,3,0,jueves,FEMENINO,OTROS,CRITICA,1,167.78333333333333,0.0
10.0,2025,3,0,jueves,MASCULINO,OTROS,BAJA,2,,1.0
10.0,2025,3,0,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,lunes,FEMENINO,OTROS,CRITICA,1,,1.0
10.0,2025,3,0,lunes,SIN_DATO,OTROS,BAJA,2,,1.0
10.0,2025,3,0,martes,MASCULINO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,3,0,miércoles,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,sábado,FEMENINO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,sábado,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,3,0,viernes,FEMENINO,OTROS,BAJA,3,649.4166666666666,0.6666666666666666
10.0,2025,3,0,viernes,MASCULINO,OTROS,ALTA,1,225.58333333333334,0.0
10.0,2025,3,0,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,3,0,domingo,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
10.0,2025,3,0,domingo,SIN_DATO,SUICIDIO,ALTA,1,,1.0
11.0,2025,3,0,jueves,SIN_DATO,CLINICO,MEDIA,1,,1.0
11.0,2025,3,0,lunes,FEMENINO,CLINICO,ALTA,1,92.3,0.0
11.0,2025,3,0,lunes,SIN_DATO,CLINICO,BAJA,1,,1.0
11.0,2025,3,0,martes,FEMENINO,CLINICO,ALTA,1,,1.0
11.0,2025,3,0,martes,MASCULINO,CLINICO,CRITICA,1,,1.0
11.0,2025,3,0,martes,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,3,0,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,3,0,viernes,MASCULINO,CLINICO,ALTA,1,117.4,0.0
11.0,2025,3,0,domingo,FEMENINO,OTROS,ALTA,1,191.31666666666666,0.0
11.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,3,0,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,3,0,jueves,MASCULINO,OTROS,MEDIA,1,,1.0
11.0,2025,3,0,jueves,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,3,0,lunes,FEMENINO,OTROS,ALTA,1,,1.0
11.0,2025,3,0,lunes,FEMENINO,OTROS,CRITICA,1,,1.0
11.0,2025,3,0,martes,SIN_DATO,OTROS,ALTA,2,,1.0
11.0,2025,3,0,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,3,0,miércoles,MASCULINO,OTROS,CRITICA,1,336.15,0.0
11.0,2025,3,0,sábado,MASCULINO,OTROS,CRITICA,1,,1.0
11.0,2025,3,0,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,3,0,jueves,MASCULINO,SALUD_MENTAL,MEDIA,1,107.3,0.0
11.0,2025,3,0,domingo,MASCULINO,SUICIDIO,CRITICA,1,222.53333333333333,0.0
11.0,2025,3,0,domingo,SIN_DATO,SUICIDIO,ALTA,1,,1.0
11.0,2025,3,0,jueves,MASCULINO,SUICIDIO,ALTA,2,252.18333333333334,0.5
11.0,2025,3,0,martes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
11.0,2025,3,0,sábado,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
12.0,2025,3,0,viernes,MASCULINO,CLINICO,ALTA,1,264.65,0.0
12.0,2025,3,0,viernes,SIN_DATO,CLINICO,ALTA,2,,1.0
13.0,2025,3,0,jueves,MASCULINO,OTROS,BAJA,1,,1.0
13.0,2025,3,0,martes,SIN_DATO,OTROS,CRITICA,1,,1.0
13.0,2025,3,0,miércoles,SIN_DATO,OTROS,MEDIA,1,,1.0
13.0,2025,3,0,jueves,SIN_DATO,SUICIDIO,ALTA,1,,1.0
14.0,2025,3,0,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
14.0,2025,3,0,sábado,MASCULINO,CLINICO,ALTA,1,163.65,0.0
14.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
14.0,2025,3,0,domingo,SIN_DATO,OTROS,BAJA,3,,1.0
14.0,2025,3,0,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
14.0,2025,3,0,jueves,MASCULINO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,jueves,MASCULINO,OTROS,CRITICA,1,211.96666666666667,0.0
14.0,2025,3,0,jueves,SIN_DATO,OTROS,BAJA,2,,1.0
14.0,2025,3,0,lunes,SIN_DATO,OTROS,BAJA,4,,1.0
14.0,2025,3,0,martes,FEMENINO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,martes,SIN_DATO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,miércoles,FEMENINO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,sábado,MASCULINO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,sábado,SIN_DATO,OTROS,BAJA,2,,1.0
14.0,2025,3,0,viernes,FEMENINO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,viernes,MASCULINO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
14.0,2025,3,0,lunes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
15.0,2025,3,0,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
16.0,2025,3,0,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,3,0,martes,MASCULINO,CLINICO,MEDIA,1,,1.0
16.0,2025,3,0,sábado,SIN_DATO,CLINICO,MEDIA,1,,1.0
16.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,2,,1.0
16.0,2025,3,0,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
17.0,2025,3,0,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
17.0,2025,3,0,viernes,MASCULINO,CLINICO,MEDIA,1,99.58333333333333,0.0
17.0,2025,3,0,jueves,FEMENINO,SUICIDIO,ALTA,1,237.43333333333334,0.0
18.0,2025,3,0,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,3,0,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
18.0,2025,3,0,jueves,MASCULINO,OTROS,CRITICA,1,150.11666666666667,0.0
18.0,2025,3,0,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,lunes,MASCULINO,CLINICO,ALTA,1,,1.0
19.0,2025,3,0,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
19.0,2025,3,0,viernes,MASCULINO,CLINICO,ALTA,1,64.18333333333334,0.0
19.0,2025,3,0,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
19.0,2025,3,0,jueves,MASCULINO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,lunes,MASCULINO,OTROS,ALTA,1,152.71666666666667,0.0
19.0,2025,3,0,lunes,MASCULINO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,martes,MASCULINO,OTROS,ALTA,1,128.83333333333334,0.0
19.0,2025,3,0,martes,SIN_DATO,OTROS,ALTA,1,,1.0
19.0,2025,3,0,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,sábado,MASCULINO,OTROS,ALTA,1,193.75,0.0
19.0,2025,3,0,sábado,MASCULINO,OTROS,CRITICA,1,169.85,0.0
19.0,2025,3,0,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,viernes,MASCULINO,OTROS,CRITICA,1,124.95,0.0
19.0,2025,3,0,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,3,0,martes,SIN_DATO,VIOSEXUAL,ALTA,1,,1.0
1.0,2025,3,1,jueves,MASCULINO,CLINICO,ALTA,1,,0.0
1.0,2025,3,1,martes,FEMENINO,CLINICO,ALTA,1,224.21666666666667,0.0
1.0,2025,3,1,miércoles,MASCULINO,CLINICO,ALTA,1,,0.0
1.0,2025,3,1,sábado,FEMENINO,OTROS,CRITICA,1,,1.0
1.0,2025,3,1,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,3,1,martes,FEMENINO,SALUD_MENTAL,ALTA,1,279.35,0.0
1.0,2025,3,1,viernes,FEMENINO,SALUD_MENTAL,MEDIA,1,180.03333333333333,0.0
1.0,2025,3,1,domingo,SIN_DATO,SUICIDIO,ALTA,1,,1.0
2.0,2025,3,1,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
2.0,2025,3,1,viernes,MASCULINO,OTROS,MEDIA,1,239.1,0.0
3.0,2025,3,1,lunes,MASCULINO,CLINICO,MEDIA,1,274.2,0.0
3.0,2025,3,1,miércoles,MASCULINO,OTROS,MEDIA,1,,0.0
3.0,2025,3,1,miércoles,SIN_DATO,OTROS,ALTA,1,,1.0
3.0,2025,3,1,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
4.0,2025,3,1,jueves,SIN_DATO,CLINICO,BAJA,1,,1.0
4.0,2025,3,1,martes,FEMENINO,CLINICO,ALTA,1,54.86666666666667,0.0
4.0,2025,3,1,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
4.0,2025,3,1,domingo,MASCULINO,OTROS,MEDIA,1,,0.0
4.0,2025,3,1,miércoles,FEMENINO,OTROS,CRITICA,1,334.55,0.0
4.0,2025,3,1,viernes,FEMENINO,OTROS,CRITICA,1,236.35,0.0
5.0,2025,3,1,domingo,MASCULINO,OTROS,CRITICA,1,243.68333333333334,0.0
5.0,2025,3,1,jueves,SIN_DATO,OTROS,MEDIA,1,,1.0
5.0,2025,3,1,lunes,MASCULINO,OTROS,CRITICA,1,,1.0
5.0,2025,3,1,martes,MASCULINO,OTROS,CRITICA,1,196.1,0.0
5.0,2025,3,1,miércoles,MASCULINO,OTROS,ALTA,1,,0.0
5.0,2025,3,1,miércoles,MASCULINO,SALUD_MENTAL,ALTA,1,310.2,0.0
5.0,2025,3,1,lunes,FEMENINO,SUICIDIO,ALTA,1,193.16666666666666,0.0
6.0,2025,3,1,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
6.0,2025,3,1,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
6.0,2025,3,1,jueves,MASCULINO,OTROS,CRITICA,1,109.33333333333333,0.0
6.0,2025,3,1,lunes,MASCULINO,OTROS,ALTA,1,197.73333333333332,0.0
7.0,2025,3,1,domingo,MASCULINO,CLINICO,MEDIA,1,309.93333333333334,0.0
7.0,2025,3,1,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,3,1,jueves,FEMENINO,OTROS,CRITICA,1,189.63333333333333,0.0
7.0,2025,3,1,jueves,MASCULINO,OTROS,CRITICA,1,82.1,0.0
7.0,2025,3,1,lunes,MASCULINO,OTROS,CRITICA,1,289.65,0.0
7.0,2025,3,1,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
7.0,2025,3,1,miércoles,FEMENINO,OTROS,ALTA,1,218.68333333333334,0.0
7.0,2025,3,1,miércoles,MASCULINO,OTROS,CRITICA,1,,1.0
7.0,2025,3,1,viernes,FEMENINO,OTROS,ALTA,1,141.56666666666666,0.0
7.0,2025,3,1,viernes,FEMENINO,OTROS,CRITICA,1,,1.0
7.0,2025,3,1,jueves,MASCULINO,SALUD_MENTAL,ALTA,1,282.15,0.0
7.0,2025,3,1,lunes,FEMENINO,SALUD_MENTAL,MEDIA,1,161.81666666666666,0.0
7.0,2025,3,1,domingo,SIN_DATO,SUICIDIO,ALTA,1,,1.0
8.0,2025,3,1,domingo,MASCULINO,CLINICO,ALTA,1,,1.0
8.0,2025,3,1,domingo,MASCULINO,CLINICO,CRITICA,1,194.25,0.0
8.0,2025,3,1,jueves,FEMENINO,CLINICO,ALTA,1,137.0,0.0
8.0,2025,3,1,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,3,1,miércoles,FEMENINO,CLINICO,MEDIA,2,163.4,0.5
8.0,2025,3,1,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,3,1,domingo,FEMENINO,OTROS,ALTA,1,,0.0
8.0,2025,3,1,domingo,MASCULINO,OTROS,ALTA,1,216.23333333333332,0.0
8.0,2025,3,1,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,3,1,domingo,SIN_DATO,OTROS,CRITICA,2,,1.0
8.0,2025,3,1,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,3,1,martes,MASCULINO,OTROS,CRITICA,1,176.53333333333333,0.0
8.0,2025,3,1,miércoles,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,3,1,sábado,MASCULINO,OTROS,CRITICA,1,166.06666666666666,0.0
8.0,2025,3,1,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,3,1,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,3,1,viernes,MASCULINO,OTROS,CRITICA,1,129.0,0.0
8.0,2025,3,1,domingo,MASCULINO,SUICIDIO,CRITICA,1,276.0,0.0
8.0,2025,3,1,domingo,MASCULINO,SUICIDIO,MEDIA,1,,0.0
9.0,2025,3,1,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
9.0,2025,3,1,martes,FEMENINO,CLINICO,ALTA,1,228.53333333333333,0.0
9.0,2025,3,1,viernes,FEMENINO,CLINICO,MEDIA,1,145.11666666666667,0.0
9.0,2025,3,1,jueves,FEMENINO,OTROS,CRITICA,1,,0.0
9.0,2025,3,1,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
9.0,2025,3,1,lunes,SIN_DATO,OTROS,MEDIA,1,,1.0
9.0,2025,3,1,sábado,MASCULINO,OTROS,CRITICA,1,,1.0
9.0,2025,3,1,viernes,MASCULINO,OTROS,ALTA,1,211.0,0.0
9.0,2025,3,1,jueves,FEMENINO,SALUD_MENTAL,MEDIA,1,,1.0
10.0,2025,3,1,domingo,SIN_DATO,CLINICO,ALTA,2,,1.0
10.0,2025,3,1,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,3,1,sábado,SIN_DATO,CLINICO,MEDIA,1,,1.0
10.0,2025,3,1,viernes,MASCULINO,CLINICO,ALTA,1,157.56666666666666,0.0
10.0,2025,3,1,domingo,MASCULINO,OTROS,ALTA,1,139.55,0.0
10.0,2025,3,1,domingo,MASCULINO,OTROS,MEDIA,1,297.65,0.0
10.0,2025,3,1,jueves,FEMENINO,OTROS,CRITICA,1,274.56666666666666,0.0
10.0,2025,3,1,jueves,MASCULINO,OTROS,ALTA,1,180.13333333333333,0.0
10.0,2025,3,1,jueves,MASCULINO,OTROS,CRITICA,1,146.85,0.0
10.0,2025,3,1,lunes,FEMENINO,OTROS,ALTA,1,205.48333333333332,0.0
10.0,2025,3,1,lunes,MASCULINO,OTROS,ALTA,1,,1.0
10.0,2025,3,1,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,3,1,martes,MASCULINO,OTROS,MEDIA,1,182.08333333333334,0.0
10.0,2025,3,1,miércoles,MASCULINO,OTROS,CRITICA,1,155.9,0.0
10.0,2025,3,1,sábado,MASCULINO,OTROS,CRITICA,1,199.8,0.0
10.0,2025,3,1,sábado,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,3,1,sábado,SIN_DATO,OTROS,MEDIA,1,,1.0
10.0,2025,3,1,viernes,FEMENINO,OTROS,CRITICA,1,229.73333333333332,0.0
10.0,2025,3,1,viernes,MASCULINO,OTROS,ALTA,1,174.98333333333332,0.0
10.0,2025,3,1,viernes,MASCULINO,OTROS,CRITICA,1,115.53333333333333,0.0
10.0,2025,3,1,jueves,SIN_DATO,SALUD_MENTAL,MEDIA,1,,1.0
10.0,2025,3,1,lunes,FEMENINO,SALUD_MENTAL,MEDIA,1,189.98333333333332,0.0
10.0,2025,3,1,lunes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
10.0,2025,3,1,lunes,SIN_DATO,SUICIDIO,MEDIA,1,,1.0
10.0,2025,3,1,miércoles,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
11.0,2025,3,1,domingo,SIN_DATO,CLINICO,ALTA,2,,1.0
11.0,2025,3,1,lunes,FEMENINO,CLINICO,CRITICA,1,,1.0
11.0,2025,3,1,lunes,MASCULINO,CLINICO,ALTA,1,152.51666666666668,0.0
11.0,2025,3,1,miércoles,FEMENINO,CLINICO,ALTA,1,91.15,0.0
11.0,2025,3,1,sábado,MASCULINO,CLINICO,MEDIA,1,266.81666666666666,0.0
11.0,2025,3,1,sábado,SIN_DATO,CLINICO,ALTA,2,,1.0
11.0,2025,3,1,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,3,1,lunes,MASCULINO,OTROS,ALTA,1,,1.0
11.0,2025,3,1,lunes,MASCULINO,OTROS,CRITICA,1,175.43333333333334,0.0
11.0,2025,3,1,lunes,SIN_DATO,OTROS,BAJA,1,,1.0
11.0,2025,3,1,martes,MASCULINO,OTROS,CRITICA,1,275.78333333333336,0.0
11.0,2025,3,1,martes,MASCULINO,OTROS,MEDIA,1,249.65,0.0
11.0,2025,3,1,sábado,SIN_DATO,OTROS,ALTA,1,,1.0
11.0,2025,3,1,viernes,FEMENINO,OTROS,CRITICA,1,141.28333333333333,0.0
11.0,2025,3,1,viernes,MASCULINO,OTROS,CRITICA,1,,1.0
11.0,2025,3,1,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,195.28333333333333,0.0
11.0,2025,3,1,domingo,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
11.0,2025,3,1,martes,FEMENINO,SALUD_MENTAL,ALTA,1,213.36666666666667,0.0
11.0,2025,3,1,sábado,SIN_DATO,SALUD_MENTAL,MEDIA,1,,1.0
11.0,2025,3,1,viernes,MASCULINO,SALUD_MENTAL,ALTA,1,232.66666666666666,0.0
11.0,2025,3,1,viernes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
11.0,2025,3,1,domingo,FEMENINO,SUICIDIO,ALTA,1,,1.0
11.0,2025,3,1,jueves,MASCULINO,SUICIDIO,ALTA,1,213.58333333333334,0.0
11.0,2025,3,1,lunes,MASCULINO,SUICIDIO,ALTA,1,310.3,0.0
11.0,2025,3,1,sábado,SIN_DATO,SUICIDIO,ALTA,1,,1.0
11.0,2025,3,1,viernes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
12.0,2025,3,1,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
12.0,2025,3,1,jueves,FEMENINO,SUICIDIO,ALTA,1,237.71666666666667,0.0
13.0,2025,3,1,sábado,SIN_DATO,CLINICO,ALTA,1,,1.0
13.0,2025,3,1,domingo,FEMENINO,OTROS,BAJA,1,137.76666666666668,0.0
13.0,2025,3,1,domingo,FEMENINO,OTROS,CRITICA,1,,1.0
13.0,2025,3,1,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
13.0,2025,3,1,lunes,MASCULINO,OTROS,CRITICA,1,,1.0
